rainfall_mm,duration_hr,wind_speed_kmph,humidity_pct,temperature_c,pressure_hpa,antecedent_rain_3d_mm,elevation_m,slope_pct,drainage_vulnerability,imperviousness,soil_infiltration,city,area,latent_score,risk_class
127.6,46.5,17.5,76.6,23.8,1009.2,10.6,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,59.365,1
261.4,29.1,0.0,87.2,20.0,1004.6,38.7,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,152.709,2
20.1,9.7,32.4,65.9,29.5,1010.4,3.7,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,8.071,0
39.5,12.1,23.0,74.8,26.5,1005.9,20.7,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,20.617,1
210.7,10.1,29.0,87.0,20.1,1007.7,6.6,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,192.157,2
57.0,7.0,0.0,71.5,28.8,1012.6,170.4,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,88.267,2
22.2,26.0,20.3,69.4,28.7,1006.4,42.6,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,2.858,0
8.0,2.3,0.1,59.2,28.6,1010.0,54.6,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,16.222,1
32.7,13.6,30.2,66.0,25.7,1012.0,10.6,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,29.239,1
3.5,2.7,15.1,60.2,32.9,1007.3,17.2,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,5.239,0
50.5,28.0,37.9,66.9,29.5,1013.6,9.2,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,10.019,0
58.3,21.6,17.2,63.7,24.6,1011.6,64.5,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,13.881,0
400.0,2.1,17.4,90.8,17.1,1002.0,45.3,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,250.0,2
11.0,8.3,15.7,69.3,30.7,1014.9,5.2,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,8.812,0
21.3,1.7,21.0,63.6,26.6,1012.6,8.0,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,109.475,2
23.8,3.7,0.0,73.0,24.0,1010.7,3.1,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,30.283,1
172.8,14.0,16.9,78.1,27.6,1009.2,20.6,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,85.904,2
400.0,48.0,21.1,100.0,19.2,1003.4,96.4,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,197.35,2
21.3,16.0,26.1,50.1,28.3,1010.1,23.8,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,10.907,0
7.4,8.1,24.4,56.6,26.1,1011.2,7.1,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,3.061,0
75.9,12.4,33.7,81.3,23.3,1009.1,16.5,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,21.99,1
0.1,9.1,32.6,65.7,31.3,1006.8,54.4,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,0.991,0
37.5,11.2,0.0,69.3,32.5,1011.7,13.6,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,14.449,0
86.0,7.9,16.9,66.8,22.7,1012.9,3.4,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,96.667,2
3.2,3.8,13.0,49.6,31.6,1013.1,78.6,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,2.112,0
14.7,3.3,14.2,58.5,35.3,1007.4,31.0,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,26.956,1
216.6,7.4,24.2,85.9,23.6,1003.4,18.1,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,225.472,2
59.1,13.9,6.2,51.1,26.8,1006.2,16.3,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,59.539,1
400.0,12.3,27.0,97.3,17.2,995.8,44.3,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
112.1,8.5,20.6,66.6,22.4,1000.7,11.5,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,110.648,2
5.8,19.9,38.6,63.0,26.0,1006.0,5.2,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,3.763,0
46.0,36.9,22.1,60.4,21.7,1011.9,0.6,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,6.462,0
331.5,12.7,1.4,85.3,27.9,1006.0,143.5,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,250.0,2
255.3,3.1,47.9,92.9,24.0,1008.7,8.1,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
391.7,2.9,33.0,98.7,19.5,1000.0,9.5,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,250.0,2
28.4,3.2,13.5,51.4,26.8,1015.3,19.2,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,48.284,1
50.6,4.7,0.0,70.7,29.1,1011.4,7.4,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,73.125,2
53.3,12.4,1.3,53.6,25.2,1009.5,7.9,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,19.617,1
20.3,8.5,51.0,53.6,30.4,1006.1,4.1,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,10.247,0
9.8,10.7,35.5,57.2,28.6,1007.4,70.8,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,9.152,0
96.1,17.1,22.5,57.3,31.6,1009.0,31.5,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,28.735,1
48.3,6.0,33.9,65.4,29.2,1009.7,170.3,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,39.907,1
149.5,8.7,19.8,80.1,27.2,1006.1,18.8,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,239.495,2
93.4,14.5,2.7,59.2,25.7,1012.2,4.3,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,74.478,2
27.9,15.9,19.6,51.4,32.9,1009.8,2.6,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,20.599,1
2.7,6.7,5.4,68.2,32.3,1010.7,7.9,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,0.927,0
227.8,16.0,45.9,76.3,25.1,1006.8,5.1,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,121.779,2
31.0,48.0,0.0,70.3,30.9,1011.6,21.8,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,3.458,0
3.4,13.3,31.5,59.2,33.7,1012.7,15.7,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,1.667,0
64.9,16.1,18.9,90.4,30.9,1011.0,3.3,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,18.233,1
111.3,12.5,15.1,64.1,29.1,1010.5,4.7,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,54.129,1
22.0,10.8,41.1,69.8,23.3,1012.8,134.6,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,8.788,0
14.0,10.4,28.0,56.4,26.7,1009.0,43.9,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,4.741,0
97.8,6.7,29.3,72.2,29.9,1011.4,3.9,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,98.096,2
2.3,2.6,7.7,82.5,30.7,1011.2,2.9,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,2.124,0
50.2,14.0,17.8,62.6,30.3,1014.4,5.2,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,23.576,1
47.1,10.5,14.3,74.5,24.8,1013.0,15.2,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,19.007,1
374.6,10.7,13.4,96.5,18.2,1006.2,13.5,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,250.0,2
63.0,16.1,33.7,77.0,25.8,1009.0,10.7,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,20.1,1
331.7,5.1,31.6,92.7,27.2,1006.3,4.4,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,250.0,2
257.6,4.2,31.0,91.2,22.6,1007.1,43.2,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,250.0,2
0.1,11.1,11.1,48.3,33.4,1009.7,11.7,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,0.344,0
30.6,29.4,13.2,66.0,28.6,1015.0,23.5,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,5.58,0
0.2,5.9,12.4,56.5,29.1,1009.1,3.5,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,0.403,0
400.0,4.4,20.9,100.0,15.0,1000.7,7.3,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
14.4,6.4,3.5,70.6,25.1,1009.8,18.5,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,7.542,0
118.8,4.0,48.1,57.5,29.9,1008.5,38.3,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,250.0,2
400.0,9.1,33.0,91.3,19.2,1005.5,92.2,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
38.4,21.1,35.7,76.3,25.4,1014.5,11.5,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,8.153,0
167.2,7.3,23.3,67.6,30.1,1008.3,2.7,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,160.709,2
121.3,10.0,8.1,77.5,30.2,1015.3,27.4,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,220.253,2
9.0,23.5,11.7,53.0,26.7,1010.8,2.3,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,1.616,0
111.1,5.6,28.7,69.3,29.4,1009.2,19.1,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
36.2,16.1,20.6,90.1,35.5,1001.8,12.2,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,10.09,0
11.3,7.7,27.2,45.6,29.7,1009.9,26.0,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,6.516,0
117.6,4.0,29.9,64.1,28.4,1007.7,174.3,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,250.0,2
394.3,3.9,27.4,95.9,22.1,1002.0,17.2,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,250.0,2
15.6,8.3,36.8,62.4,31.5,1011.3,5.7,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,7.429,0
9.3,7.3,4.8,66.7,31.1,1012.4,36.9,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,10.784,0
53.2,10.4,32.8,62.4,28.0,1009.8,72.3,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,53.303,1
8.0,5.7,19.8,57.8,27.3,1014.2,33.6,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,5.263,0
39.3,10.8,23.5,65.3,28.3,1010.4,19.3,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,14.9,0
52.8,3.3,19.1,56.6,32.8,1013.7,15.3,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,104.203,2
380.6,6.9,34.4,91.1,18.5,1003.3,1.5,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,250.0,2
10.7,12.2,8.6,59.8,33.2,1008.5,2.9,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,2.857,0
27.5,2.0,14.2,63.2,30.5,1010.2,28.7,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,159.215,2
70.0,17.1,33.5,64.9,27.4,1008.5,8.1,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,24.498,1
305.6,12.6,16.2,91.3,22.5,1001.4,12.2,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,250.0,2
9.5,11.4,14.8,70.4,26.3,1009.2,4.0,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,3.126,0
373.8,9.3,24.8,91.6,18.7,1001.6,5.6,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,250.0,2
22.1,12.1,24.4,65.0,27.8,1010.3,25.9,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,9.976,0
109.0,3.8,11.6,77.4,24.6,1010.8,72.3,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,250.0,2
100.4,22.4,30.6,82.6,27.0,1004.9,3.5,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,32.17,1
386.4,6.4,3.5,100.0,15.5,999.8,8.4,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,250.0,2
76.4,1.8,37.2,69.3,30.1,1008.1,5.5,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,250.0,2
7.4,7.6,22.6,65.1,31.7,1006.9,16.9,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,3.006,0
12.9,4.4,42.7,80.5,26.5,1007.0,300.0,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,22.211,1
96.0,35.7,10.1,56.6,26.7,1005.1,46.6,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,15.27,0
342.4,2.8,38.8,95.0,16.6,1010.2,44.3,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,250.0,2
23.5,12.3,38.3,47.4,31.4,1011.3,8.3,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,15.391,1
145.6,3.6,19.9,71.7,24.0,1011.2,52.2,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,250.0,2
400.0,1.7,7.6,98.0,17.7,1004.2,5.7,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
4.6,4.2,40.3,63.1,29.0,1011.8,13.7,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,3.966,0
102.1,4.6,9.0,86.7,27.9,1003.9,7.6,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,215.941,2
364.7,12.7,43.0,95.4,19.3,1003.1,50.7,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
6.7,16.7,23.4,51.9,28.7,1006.1,27.4,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,3.151,0
225.7,16.7,36.6,75.5,22.1,1008.5,21.6,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,96.188,2
89.1,3.7,20.8,72.5,22.7,1013.1,15.1,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,240.145,2
14.5,25.6,18.3,74.4,28.8,1012.2,3.9,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,2.426,0
5.6,7.6,27.0,69.1,23.3,1011.0,15.4,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,2.637,0
36.4,2.1,0.0,72.3,27.1,1007.4,50.7,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,174.078,2
381.0,3.3,13.0,100.0,19.8,999.5,2.8,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,250.0,2
349.1,5.7,16.3,91.3,21.4,999.7,11.0,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,250.0,2
14.8,3.8,9.0,61.5,29.2,1005.4,4.9,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,22.615,1
247.9,4.1,14.3,74.9,24.8,1003.4,25.7,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,250.0,2
15.2,9.4,29.8,71.7,25.8,1014.2,5.7,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,7.576,0
81.1,21.1,42.6,70.9,21.9,1007.0,8.7,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,28.82,1
43.1,6.7,0.0,53.0,31.7,1014.8,12.8,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,32.302,1
89.3,11.1,26.3,73.8,28.5,1008.5,33.8,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,66.81,2
38.2,4.9,22.7,68.3,33.9,1010.9,20.1,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,26.776,1
4.9,7.8,21.6,66.5,26.2,1009.7,3.0,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,2.703,0
209.5,15.4,37.1,87.8,27.1,1005.3,7.7,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,99.035,2
86.7,8.1,18.9,71.0,31.1,1007.0,196.9,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,187.62,2
7.4,18.9,32.9,63.6,29.3,1009.0,110.7,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,2.221,0
94.3,6.7,41.8,78.8,26.1,1008.4,23.9,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,178.545,2
53.9,7.5,49.5,78.3,30.0,1009.2,92.8,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,38.547,1
61.6,30.6,41.2,55.4,31.6,1006.5,4.1,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,26.923,1
6.5,3.9,23.2,66.6,28.6,1009.3,7.3,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,6.798,0
169.5,4.4,29.5,79.9,31.0,1006.1,7.3,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,250.0,2
108.7,12.7,18.4,74.8,26.2,1010.3,13.0,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,33.434,1
350.1,1.9,42.3,92.0,20.7,1002.7,5.8,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,250.0,2
89.6,19.5,26.0,69.2,23.0,1010.1,13.3,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,29.075,1
400.0,16.2,26.4,98.3,19.3,999.6,4.3,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,219.446,2
228.8,22.5,25.5,77.2,24.3,1008.7,4.2,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,145.316,2
326.0,4.8,41.4,100.0,24.3,1002.5,7.3,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
11.3,20.1,31.7,61.6,25.7,1010.2,20.3,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,4.956,0
0.3,12.1,39.3,68.0,22.8,1007.4,3.7,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,1.212,0
204.2,23.8,30.3,84.9,23.0,1002.7,12.3,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,120.194,2
7.8,3.9,36.7,52.5,31.3,1001.5,14.7,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,6.55,0
7.6,12.2,21.7,56.3,32.4,1011.5,17.1,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,2.95,0
19.7,6.5,25.8,62.4,30.3,1012.7,4.8,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,17.276,1
92.4,12.8,33.2,80.1,29.1,1006.8,21.6,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,40.417,1
29.7,10.5,15.4,61.6,28.4,1007.1,192.3,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,12.631,0
313.4,5.6,24.3,100.0,19.3,1007.0,3.1,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,250.0,2
84.5,14.5,41.0,55.6,30.0,1005.3,14.4,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,91.312,2
24.3,15.7,6.1,64.7,31.8,1008.5,5.0,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,8.009,0
149.7,4.1,0.0,69.7,29.6,1009.3,10.6,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,250.0,2
57.6,46.2,38.8,78.0,28.0,1005.2,33.6,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,9.471,0
150.2,10.5,23.3,73.7,22.1,1010.1,22.4,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,194.982,2
17.5,11.3,50.9,48.9,27.6,1012.4,8.1,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,4.889,0
23.7,6.4,23.2,60.3,26.8,1010.5,26.5,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,42.661,1
9.6,2.7,22.1,79.8,30.6,1010.1,23.2,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,25.189,1
15.5,19.5,33.8,74.4,30.2,1010.8,2.5,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,4.643,0
165.0,6.5,20.3,64.0,24.9,1006.5,12.7,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,183.653,2
82.3,12.4,6.5,65.5,31.9,1009.2,9.6,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,35.095,1
67.5,10.5,8.9,71.5,31.4,1005.5,3.6,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,42.89,1
78.7,9.8,0.0,80.7,30.4,1008.7,43.1,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,43.981,1
34.5,7.0,30.1,57.7,29.5,1012.1,4.0,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,26.79,1
19.9,13.0,20.9,60.4,32.9,1012.1,10.5,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,5.97,0
103.9,7.2,44.7,83.8,31.2,1011.9,45.3,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,87.053,2
74.6,6.6,32.4,66.7,29.1,1010.0,13.1,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,88.172,2
20.1,11.2,32.4,55.9,28.6,1009.2,48.1,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,19.814,1
318.9,9.4,31.1,96.2,23.4,1003.5,133.5,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,250.0,2
97.7,7.7,30.8,69.5,30.4,1006.1,9.4,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,104.314,2
0.3,12.5,29.3,55.6,27.2,1013.0,45.9,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,0.902,0
12.8,6.7,50.6,66.8,30.5,1009.8,30.3,300.0,1.0,0.74,0.86,0.25,Tirupur,Avinashi Road,7.793,0
0.3,20.3,19.0,59.4,25.4,1007.5,6.8,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,0.596,0
2.0,9.6,27.4,77.8,29.7,1008.7,29.9,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,1.18,0
15.6,6.1,33.0,75.3,25.8,1013.4,13.8,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,12.476,0
73.0,5.0,37.1,69.0,26.7,1013.0,3.0,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,122.537,2
97.0,10.0,15.1,64.8,31.7,1008.7,6.0,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,37.971,1
1.2,5.1,7.8,51.3,35.3,1014.8,16.5,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,1.041,0
1.9,15.2,20.5,50.7,31.4,1007.8,1.9,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,0.953,0
34.7,17.0,0.0,68.9,30.8,1008.9,58.7,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,20.11,1
84.9,5.9,28.2,72.1,31.0,1009.2,30.1,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,139.896,2
11.9,16.0,26.6,51.7,30.1,1007.2,20.9,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,3.099,0
2.6,20.2,26.5,62.1,36.6,1010.9,9.2,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,0.998,0
4.8,7.1,32.0,66.7,29.9,1006.8,10.3,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,3.184,0
171.8,8.6,17.8,81.2,22.1,1007.5,8.0,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,148.805,2
83.0,11.6,14.4,70.5,27.0,1011.5,10.0,171.0,0.7,0.82,0.8,0.3,Erode,ABD Road,50.487,1
142.8,3.4,31.6,62.9,32.1,1005.7,8.6,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,250.0,2
21.5,4.9,10.1,77.5,32.9,1013.4,17.0,398.0,0.8,0.86,0.8,0.22,Coimbatore,Ukkadam,26.889,1
19.7,34.2,13.3,51.8,34.8,1014.9,5.8,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,1.974,0
250.3,13.8,14.4,75.5,23.6,1009.6,6.3,292.0,0.5,0.88,0.55,0.38,Tirupur,Noyyal Riverside,203.273,2
176.3,43.2,0.0,89.9,22.2,1004.7,21.1,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,26.419,1
116.8,13.6,41.7,67.3,28.4,1001.1,16.8,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,103.701,2
243.5,7.1,14.7,88.2,26.4,1006.9,3.9,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
75.6,7.6,39.7,69.8,21.6,1004.9,15.5,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,113.78,2
44.7,7.8,23.8,65.1,28.0,1007.5,4.4,411.0,1.2,0.78,0.85,0.28,Coimbatore,Peelamedu,27.532,1
34.9,13.9,21.0,61.5,25.6,1004.7,15.0,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,9.907,0
87.5,4.5,20.9,77.3,31.1,1008.6,32.0,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,92.085,2
60.4,3.8,0.0,69.9,28.0,1007.4,75.6,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,196.713,2
103.0,2.2,29.2,57.9,27.9,1006.1,136.2,402.0,0.9,0.8,0.78,0.25,Coimbatore,Singanallur,250.0,2
91.3,5.7,26.7,66.8,27.0,1006.7,26.7,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,250.0,2
54.6,8.9,23.8,77.3,29.2,1009.5,16.4,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,87.344,2
20.9,14.4,35.2,59.2,34.7,1011.3,4.2,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,5.672,0
2.2,9.3,41.6,61.6,32.1,1011.4,18.4,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,2.205,0
145.0,2.8,17.4,69.1,22.2,1006.4,5.5,5.0,0.2,0.85,0.72,0.3,Chennai,Pallikaranai,250.0,2
23.3,11.2,8.5,73.4,22.8,1014.1,10.1,10.0,0.4,0.88,0.7,0.25,Chennai,Mudichur,15.7,1
2.3,30.1,19.0,59.7,30.3,1012.2,14.4,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,1.374,0
9.3,4.8,29.2,61.5,26.9,1015.9,39.5,175.0,0.9,0.7,0.72,0.35,Erode,Kasipalayam,6.262,0
58.5,17.7,18.0,75.3,24.8,1006.6,75.9,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,11.077,0
360.5,11.6,16.4,91.6,25.5,1001.0,2.3,305.0,1.3,0.62,0.6,0.42,Tirupur,Veerapandi,185.395,2
47.9,3.1,17.7,66.1,28.1,1013.9,84.8,165.0,0.5,0.75,0.45,0.45,Erode,Bhavani Riverside,104.088,2
6.2,23.9,29.9,61.7,28.6,1004.1,13.3,6.0,0.3,0.92,0.88,0.15,Chennai,Velachery,3.495,0
